Building Name,Floor Name,Space Name,Space Capacity,Local Date,Local Time,Booking Status,People Presence,Peak People Count,UTC Timestamp,Time Zone,Hierarchy Path,Workspace Type,temperature,humidity,co2,Building Count,occupied,meeting_event_id,meeting_event_flag
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,18:15:00,False,False,0,1749431700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.8,57.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,18:30:00,False,False,0,1749432600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.8,57.0,423.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,18:45:00,False,False,0,1749433500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.8,57.0,419.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,18:45:00,False,False,0,1749433500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.8,57.0,420.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,19:00:00,False,False,0,1749434400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.8,57.0,423.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,19:15:00,False,False,0,1749435300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.82,57.0,421.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,19:30:00,False,False,0,1749436200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.84,57.0,425.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,19:45:00,False,False,0,1749437100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.82,57.0,428.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,20:00:00,False,False,0,1749438000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.84,57.0,420.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,20:15:00,False,False,0,1749438900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.84,57.0,423.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,20:30:00,False,False,0,1749439800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.83,57.0,422.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,20:45:00,False,False,0,1749440700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.9,57.0,422.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,20:45:00,False,False,0,1749440700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.85,57.0,422.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,21:00:00,False,False,0,1749441600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.84,57.0,420.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,21:15:00,False,False,0,1749442500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.83,57.0,420.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,21:30:00,False,False,0,1749443400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.88,57.0,421.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,21:45:00,False,False,0,1749444300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.88,57.0,418.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,22:00:00,False,False,0,1749445200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.87,57.0,427.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,22:15:00,False,False,0,1749446100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.87,57.0,426.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,22:30:00,False,False,0,1749447000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.87,57.0,422.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,22:45:00,False,False,0,1749447900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.9,57.0,419.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,22:45:00,False,False,0,1749447900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.84,57.0,419.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,23:00:00,False,False,0,1749448800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.83,57.0,424.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,23:15:00,False,False,0,1749449700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.82,57.0,425.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,23:30:00,False,False,0,1749450600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.82,57.0,425.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-08,23:45:00,False,False,0,1749451500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.86,57.0,422.0,,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,00:00:00,False,False,0,1749452400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.87,57.0,424.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,00:15:00,False,False,0,1749453300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.87,57.0,419.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,00:30:00,False,False,0,1749454200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.86,57.0,421.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,00:45:00,False,False,0,1749455100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.8,57.0,422.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,00:45:00,False,False,0,1749455100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.87,57.0,425.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,01:00:00,False,False,0,1749456000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.88,57.0,420.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,01:15:00,False,False,0,1749456900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.86,57.0,425.0,7.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,01:30:00,False,False,0,1749457800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.86,57.0,420.0,7.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,01:45:00,False,False,0,1749458700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.88,57.0,421.0,7.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,02:00:00,False,False,0,1749459600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.89,57.0,419.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,02:15:00,False,False,0,1749460500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.89,57.0,421.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,02:30:00,False,False,0,1749461400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.89,57.0,420.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,02:45:00,False,False,0,1749462300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.85,57.0,424.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,02:45:00,False,False,0,1749462300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.88,57.0,426.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,03:00:00,False,False,0,1749463200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.89,57.0,420.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,03:15:00,False,False,0,1749464100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.88,57.0,419.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,03:30:00,False,False,0,1749465000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.87,57.0,421.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,03:45:00,False,False,0,1749465900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,72.72,56.0,424.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,04:00:00,False,False,0,1749466800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,71.96,56.0,430.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,04:15:00,False,False,0,1749467700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,71.39,57.0,423.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,04:30:00,False,False,0,1749468600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,71.03,57.0,428.0,5.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,04:45:00,False,False,0,1749469500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.71,58.0,429.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,04:45:00,False,False,0,1749469500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.9,57.0,424.0,6.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,05:00:00,False,False,0,1749470400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.43,58.0,424.0,7.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,05:15:00,False,False,0,1749471300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.17,59.0,426.0,8.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,05:30:00,False,False,0,1749472200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.97,59.0,423.0,8.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,05:45:00,False,False,0,1749473100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.69,59.0,417.0,8.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,06:00:00,False,False,0,1749474000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.39,59.0,428.0,9.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,06:15:00,False,False,0,1749474900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.25,60.0,424.0,7.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,06:30:00,False,False,0,1749475800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.12,61.0,421.0,14.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,06:45:00,False,False,0,1749476700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.0,61.0,415.0,12.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,06:45:00,False,False,0,1749476700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.96,61.0,418.0,12.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,07:00:00,False,False,0,1749477600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.89,62.0,423.0,16.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,07:15:00,False,False,0,1749478500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.87,62.0,427.0,17.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,07:30:00,False,False,0,1749479400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.92,61.0,427.0,16.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,07:45:00,False,False,0,1749480300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.98,61.0,426.0,22.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,08:00:00,False,False,0,1749481200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.0,61.0,432.0,29.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,08:15:00,False,False,0,1749482100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.0,61.0,427.0,38.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,08:30:00,False,False,0,1749483000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.0,61.0,431.0,42.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,08:45:00,False,False,0,1749483900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.0,61.0,430.0,50.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,08:45:00,False,False,0,1749483900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.99,61.0,425.0,50.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,09:00:00,False,False,0,1749484800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.97,61.0,424.0,64.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,09:15:00,False,False,0,1749485700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.92,61.0,428.0,75.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,09:30:00,False,False,0,1749486600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.9,61.0,433.0,77.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,09:45:00,False,True,1,1749487500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,68.9,61.0,429.0,84.0,True,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,10:00:00,False,True,1,1749488400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.07,61.0,437.0,89.0,True,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,10:15:00,False,True,1,1749489300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.74,60.0,439.0,100.0,True,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,10:30:00,False,False,0,1749490200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.0,59.0,439.0,97.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,10:45:00,False,False,0,1749491100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.1,59.0,432.0,100.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,10:45:00,False,False,0,1749491100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.1,59.0,435.0,100.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,11:00:00,False,False,0,1749492000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.1,59.0,433.0,113.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,11:15:00,False,True,1,1749492900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.1,59.0,429.0,138.0,True,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,11:30:00,False,True,1,1749493800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.1,59.0,432.0,137.0,True,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,11:45:00,False,True,1,1749494700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.1,59.0,432.0,126.0,True,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,12:00:00,False,False,0,1749495600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.19,59.0,435.0,128.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,12:15:00,False,False,0,1749496500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.19,59.0,430.0,129.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,12:30:00,False,False,0,1749497400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.19,59.0,436.0,140.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,12:45:00,False,True,2,1749498300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.2,60.0,439.0,143.0,True,2853720912483162782,1
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,12:45:00,False,True,2,1749498300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.19,60.0,432.0,143.0,True,2853720912483162782,1
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,13:00:00,False,True,3,1749499200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.04,60.0,451.0,140.0,True,2853720912483162782,1
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,13:15:00,False,True,4,1749500100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,69.91,60.0,481.0,149.0,True,2853720912483162782,1
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,13:30:00,False,True,1,1749501000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.23,60.0,458.0,141.0,True,2853720912483162782,1
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,13:45:00,False,True,1,1749501900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.41,60.0,439.0,128.0,True,2853720912483162782,1
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,14:00:00,False,True,1,1749502800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.54,60.0,433.0,131.0,True,2853720912483162782,1
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,14:15:00,False,False,0,1749503700000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.6,60.0,433.0,123.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,14:30:00,False,False,0,1749504600000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.61,59.0,431.0,123.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,14:45:00,False,False,0,1749505500000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.67,59.0,427.0,126.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,15:00:00,False,False,0,1749506400000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.67,59.0,424.0,126.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,15:15:00,False,True,2,1749507300000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.63,60.0,435.0,118.0,True,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,15:30:00,False,False,0,1749508200000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.6,60.0,431.0,114.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,15:45:00,False,False,0,1749509100000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.6,60.0,428.0,110.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,16:00:00,False,False,0,1749510000000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.6,60.0,428.0,106.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,16:15:00,False,False,0,1749510900000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.6,60.0,424.0,102.0,False,0,0
Cisco San Francisco SFO12,3rd Floor,invasion of the body snatchers,6,2025-06-09,16:30:00,False,False,0,1749511800000,America/Los_Angeles,Meraki_DNAS/Cisco Meraki/Cisco San Francisco SFO12/3rd Floor,Meeting Room,70.6,60.0,431.0,88.0,False,0,0
